brand,model,sporty_score,luxury_score,offroad_score,economy_score,ev_score,item_id
Mercedes-Benz,600Sel,0.99,0.71,0.86,0.66,0.83,Mercedes-Benz_600Sel
Mercedes-Benz,600Sel/Sec,0.56,0.09,0.74,0.13,0.18,Mercedes-Benz_600Sel/Sec
Mercedes-Benz,600Sl,0.31,0.62,0.48,0.82,0.2,Mercedes-Benz_600Sl
Mercedes-Benz,A220,0.45,0.3899999999999999,0.52,0.88,0.36,Mercedes-Benz_A220
Mercedes-Benz,A220 4Matic,0.47,0.3699999999999999,0.51,0.47,0.69,Mercedes-Benz_A2204Matic
Mercedes-Benz,Amg A35 4Matic,0.27,0.64,0.93,0.54,0.18,Mercedes-Benz_AmgA354Matic
Mercedes-Benz,Amg C43 4Matic,0.4000000000000001,0.4000000000000001,0.6999999999999998,0.34,0.53,Mercedes-Benz_AmgC434Matic
Mercedes-Benz,Amg C43 4Matic Convertible,0.59,0.64,0.57,0.43,0.9,Mercedes-Benz_AmgC434MaticConvertible
Mercedes-Benz,Amg C43 4Matic Coupe,0.6,0.15,0.08,0.12,0.72,Mercedes-Benz_AmgC434MaticCoupe
Mercedes-Benz,Amg C63,0.82,0.58,0.44,0.8400000000000001,0.11,Mercedes-Benz_AmgC63
Mercedes-Benz,Amg C63 Convertible,0.15,0.55,0.5,0.66,0.08,Mercedes-Benz_AmgC63Convertible
Mercedes-Benz,Amg C63 Coupe,0.16,0.59,0.86,0.4,0.32,Mercedes-Benz_AmgC63Coupe
Mercedes-Benz,Amg C63 S,0.18,0.53,0.44,0.25,0.91,Mercedes-Benz_AmgC63S
Mercedes-Benz,Amg C63 S Convertible,0.01,0.42,0.97,0.08,0.53,Mercedes-Benz_AmgC63SConvertible
Mercedes-Benz,Amg C63 S Coupe,0.59,0.17,0.68,0.88,0.17,Mercedes-Benz_AmgC63SCoupe
Mercedes-Benz,Amg Cla35 4Matic,0.47,0.74,0.15,0.3,0.27,Mercedes-Benz_AmgCla354Matic
Mercedes-Benz,Amg Cls53 4Matic Plus,0.77,0.31,0.68,0.37,0.4,Mercedes-Benz_AmgCls534MaticPlus
Mercedes-Benz,Amg Cls63 S 4Matic,0.55,0.44,0.43,0.85,0.93,Mercedes-Benz_AmgCls63S4Matic
Mercedes-Benz,Amg E43 4Matic,0.16,0.95,0.9,0.95,0.17,Mercedes-Benz_AmgE434Matic
Mercedes-Benz,Amg E53 4Matic Plus,0.11,0.37,0.62,0.99,0.17,Mercedes-Benz_AmgE534MaticPlus
Mercedes-Benz,Amg E53 4Matic Plus Convertible,0.46,0.78,0.32,0.71,0.32,Mercedes-Benz_AmgE534MaticPlusConvertible
Mercedes-Benz,Amg E53 4Matic Plus Coupe,0.83,0.33,0.03,0.09,0.39,Mercedes-Benz_AmgE534MaticPlusCoupe
Mercedes-Benz,Amg E63 4Matic,0.66,0.66,0.09,0.7,0.96,Mercedes-Benz_AmgE634Matic
Mercedes-Benz,Amg E63 S 4Matic,0.18,0.61,0.04,0.66,0.63,Mercedes-Benz_AmgE63S4Matic
Mercedes-Benz,Amg E63 S 4Matic (Wagon),0.67,0.11,0.32,0.87,0.3,Mercedes-Benz_AmgE63S4Matic(Wagon)
Mercedes-Benz,Amg E63 S 4Matic Plus,0.44,0.21,0.73,0.6,0.0,Mercedes-Benz_AmgE63S4MaticPlus
Mercedes-Benz,Amg E63 S 4Matic Plus (Sw),0.67,0.47,0.71,0.51,0.45,Mercedes-Benz_AmgE63S4MaticPlus(Sw)
Mercedes-Benz,Amg E63 S 4Matic Plus (Wagon),0.59,0.08,0.59,0.74,0.72,Mercedes-Benz_AmgE63S4MaticPlus(Wagon)
Mercedes-Benz,Amg Eqe 4Matic Plus,0.12,0.32,0.72,0.98,0.71,Mercedes-Benz_AmgEqe4MaticPlus
Mercedes-Benz,Amg Eqe 4Matic Plus (Suv),0.66,0.06,0.26,0.64,0.4,Mercedes-Benz_AmgEqe4MaticPlus(Suv)
Mercedes-Benz,Amg Eqs 4Matic Plus,0.46,0.11,0.87,0.89,0.84,Mercedes-Benz_AmgEqs4MaticPlus
Mercedes-Benz,Amg G 63 4X4 Squared,0.02,0.83,0.54,0.67,0.91,Mercedes-Benz_AmgG634X4Squared
Mercedes-Benz,Amg G63,0.34,0.71,0.56,0.04,0.42,Mercedes-Benz_AmgG63
Mercedes-Benz,Amg G63 4X4 Squared,0.74,0.7,0.39,0.65,0.69,Mercedes-Benz_AmgG634X4Squared
Mercedes-Benz,Amg G65,0.8,0.14,0.66,0.11,0.77,Mercedes-Benz_AmgG65
Mercedes-Benz,Amg Gl63,0.61,0.55,0.52,0.39,0.85,Mercedes-Benz_AmgGl63
Mercedes-Benz,Amg Gla35 4Matic,0.66,0.96,0.06,0.52,0.73,Mercedes-Benz_AmgGla354Matic
Mercedes-Benz,Amg Glb35 4Matic,0.13,0.4,1.0,0.44,0.09,Mercedes-Benz_AmgGlb354Matic
Mercedes-Benz,Amg Glc43 4Matic,0.63,0.14,0.59,0.7,0.91,Mercedes-Benz_AmgGlc434Matic
Mercedes-Benz,Amg Glc43 4Matic Coupe,0.82,0.64,0.51,0.44,0.6,Mercedes-Benz_AmgGlc434MaticCoupe
Mercedes-Benz,Amg Glc63 4Matic,0.64,0.97,0.59,0.05,0.39,Mercedes-Benz_AmgGlc634Matic
Mercedes-Benz,Amg Glc63 4Matic Coupe,0.18,0.69,0.62,0.93,0.98,Mercedes-Benz_AmgGlc634MaticCoupe
Mercedes-Benz,Amg Glc63 4Matic Plus,0.79,0.26,0.38,0.35,0.11,Mercedes-Benz_AmgGlc634MaticPlus
Mercedes-Benz,Amg Glc63 4Matic Plus Coupe,0.01,0.48,0.64,0.77,0.64,Mercedes-Benz_AmgGlc634MaticPlusCoupe
Mercedes-Benz,Amg Glc63 S 4Matic Coupe,0.95,0.38,0.41,0.98,0.92,Mercedes-Benz_AmgGlc63S4MaticCoupe
Mercedes-Benz,Amg Glc63 S 4Matic Plus Coupe,0.15,0.25,0.26,0.27,0.47,Mercedes-Benz_AmgGlc63S4MaticPlusCoupe
Mercedes-Benz,Amg Gle43 4Matic,0.3499999999999999,0.26,0.04,0.47,0.3499999999999999,Mercedes-Benz_AmgGle434Matic
Mercedes-Benz,Amg Gle43 4Matic Coupe,0.78,0.62,0.65,0.61,0.57,Mercedes-Benz_AmgGle434MaticCoupe
Mercedes-Benz,Amg Gle53 4Matic Plus,0.21,0.88,0.65,0.9,0.88,Mercedes-Benz_AmgGle534MaticPlus
Mercedes-Benz,Amg Gle53 4Matic Plus Coupe,0.73,0.65,0.48,0.51,0.24,Mercedes-Benz_AmgGle534MaticPlusCoupe
Mercedes-Benz,Amg Gle63,0.46,0.55,0.27,0.46,0.92,Mercedes-Benz_AmgGle63
Mercedes-Benz,Amg Gle63 S,0.76,0.07,0.58,0.39,0.65,Mercedes-Benz_AmgGle63S
Mercedes-Benz,Amg Gle63 S 4Matic Plus,0.21,0.65,0.13,0.66,0.36,Mercedes-Benz_AmgGle63S4MaticPlus
Mercedes-Benz,Amg Gle63 S 4Matic Plus Coupe,0.7200000000000001,0.49,0.32,0.22,0.57,Mercedes-Benz_AmgGle63S4MaticPlusCoupe
Mercedes-Benz,Amg Gle63 S Coupe,0.34,0.55,0.43,0.64,0.77,Mercedes-Benz_AmgGle63SCoupe
Mercedes-Benz,Amg Gls63,0.99,0.94,0.13,0.7,0.71,Mercedes-Benz_AmgGls63
Mercedes-Benz,Amg Gls63 4Matic Plus,0.12,0.01,0.28,0.83,0.8,Mercedes-Benz_AmgGls634MaticPlus
Mercedes-Benz,Amg Gt,0.38,0.66,0.15,0.5,0.18,Mercedes-Benz_AmgGt
Mercedes-Benz,Amg Gt 43 4Matic Plus,0.87,0.02,0.23,0.42,0.86,Mercedes-Benz_AmgGt434MaticPlus
Mercedes-Benz,Amg Gt 53 4Matic Plus,0.65,0.82,0.0,0.1,0.02,Mercedes-Benz_AmgGt534MaticPlus
Mercedes-Benz,Amg Gt 55 4Matic Plus (Coupe),0.24,0.58,0.57,0.2,0.73,Mercedes-Benz_AmgGt554MaticPlus(Coupe)
Mercedes-Benz,Amg Gt 63 4Matic Plus,0.21,0.57,0.97,0.23,0.82,Mercedes-Benz_AmgGt634MaticPlus
Mercedes-Benz,Amg Gt 63 4Matic Plus (Coupe),0.31,0.84,0.86,0.75,0.29,Mercedes-Benz_AmgGt634MaticPlus(Coupe)
Mercedes-Benz,Amg Gt 63 S 4Matic Plus,0.18,0.02,0.05,0.32,0.6,Mercedes-Benz_AmgGt63S4MaticPlus
Mercedes-Benz,Amg Gt Black Series,0.69,0.67,0.47,0.7,0.53,Mercedes-Benz_AmgGtBlackSeries
Mercedes-Benz,Amg Gt C Coupe,0.24,0.0,0.42,0.11,0.98,Mercedes-Benz_AmgGtCCoupe
Mercedes-Benz,Amg Gt C Roadster,0.87,0.9499999999999998,0.14,0.41,0.43,Mercedes-Benz_AmgGtCRoadster
Mercedes-Benz,Amg Gt Coupe,0.02,0.66,0.15,0.32,0.67,Mercedes-Benz_AmgGtCoupe
Mercedes-Benz,Amg Gt R Coupe,0.55,0.88,0.17,0.01,0.23,Mercedes-Benz_AmgGtRCoupe
Mercedes-Benz,Amg Gt R Roadster,0.54,0.94,0.71,0.95,0.99,Mercedes-Benz_AmgGtRRoadster
Mercedes-Benz,Amg Gt Roadster,0.43,0.31,0.06,0.13,0.05,Mercedes-Benz_AmgGtRoadster
Mercedes-Benz,Amg Gt S,0.69,0.14,0.98,0.75,0.04,Mercedes-Benz_AmgGtS
Mercedes-Benz,Amg Gt S Coupe,0.25,0.34,0.86,0.8,0.9,Mercedes-Benz_AmgGtSCoupe
Mercedes-Benz,Amg S63 4Matic,0.95,0.21,0.86,0.13,0.59,Mercedes-Benz_AmgS634Matic
Mercedes-Benz,Amg S63 4Matic Convertible,0.59,0.38,0.05,0.26,0.45,Mercedes-Benz_AmgS634MaticConvertible
Mercedes-Benz,Amg S63 4Matic Coupe,0.35,0.46,0.35,0.51,0.22,Mercedes-Benz_AmgS634MaticCoupe
Mercedes-Benz,Amg S63 4Matic Plus,0.37,0.9,0.49,0.05,0.13,Mercedes-Benz_AmgS634MaticPlus
Mercedes-Benz,Amg S63 4Matic Plus Convertible,0.44,0.31,0.5,0.85,0.64,Mercedes-Benz_AmgS634MaticPlusConvertible
Mercedes-Benz,Amg S63 4Matic Plus Coupe,0.56,0.78,0.72,0.02,0.04,Mercedes-Benz_AmgS634MaticPlusCoupe
Mercedes-Benz,Amg S65,0.92,0.3,0.94,0.62,0.2,Mercedes-Benz_AmgS65
Mercedes-Benz,Amg S65 Convertible,0.2,0.45,0.9,0.04,0.61,Mercedes-Benz_AmgS65Convertible
Mercedes-Benz,Amg S65 Coupe,0.83,0.37,0.96,0.74,0.93,Mercedes-Benz_AmgS65Coupe
Mercedes-Benz,Amg Sl43,0.35,0.31,0.99,0.4,0.18,Mercedes-Benz_AmgSl43
Mercedes-Benz,Amg Sl55 4Matic Plus,0.56,0.77,0.7,0.44,0.02,Mercedes-Benz_AmgSl554MaticPlus
Mercedes-Benz,Amg Sl63,0.92,0.46,0.32,0.1,0.08,Mercedes-Benz_AmgSl63
Mercedes-Benz,Amg Sl63 4Matic Plus,0.03,0.12,0.72,0.81,0.94,Mercedes-Benz_AmgSl634MaticPlus
Mercedes-Benz,Amg Sl65,0.23,0.23,0.04,0.61,0.82,Mercedes-Benz_AmgSl65
Mercedes-Benz,Amg Slc43,0.26,0.72,0.55,0.07,0.15,Mercedes-Benz_AmgSlc43
Mercedes-Benz,Amg Slk55,0.01,0.82,0.96,0.46,0.0,Mercedes-Benz_AmgSlk55
Mercedes-Benz,B-Class Electric Drive,0.84,0.72,0.55,0.4,0.64,Mercedes-Benz_B-ClassElectricDrive
Mercedes-Benz,B250E,0.21,0.7,0.88,0.69,0.0,Mercedes-Benz_B250E
Mercedes-Benz,C220,0.57,0.31,0.61,0.6999999999999998,0.16,Mercedes-Benz_C220
Mercedes-Benz,C230,0.59,0.85,0.05,0.5,0.25,Mercedes-Benz_C230
Mercedes-Benz,C230 Kompressor,0.97,0.47,0.1,0.52,0.64,Mercedes-Benz_C230Kompressor
Mercedes-Benz,C230 Kompressor Sports Coupe,0.91,0.94,0.66,0.67,0.7,Mercedes-Benz_C230KompressorSportsCoupe
Mercedes-Benz,C240,0.71,0.52,0.37,0.8099999999999999,0.41,Mercedes-Benz_C240
Mercedes-Benz,C240 (Wagon),0.07,0.92,0.93,0.03,0.61,Mercedes-Benz_C240(Wagon)
Mercedes-Benz,C240 4Matic,0.67,0.11,0.8,0.56,0.76,Mercedes-Benz_C2404Matic
Mercedes-Benz,C240 4Matic (Wagon),0.6,0.36,0.81,0.44,0.89,Mercedes-Benz_C2404Matic(Wagon)
Mercedes-Benz,C240 Ffv,0.79,0.43,0.25,0.78,0.06,Mercedes-Benz_C240Ffv
Mercedes-Benz,C240 Ffv (Wagon),0.65,0.93,0.41,0.96,0.07,Mercedes-Benz_C240Ffv(Wagon)
Mercedes-Benz,C250,0.08,0.87,0.54,0.91,0.88,Mercedes-Benz_C250
Mercedes-Benz,C250 Coupe,0.22,0.79,0.4,0.37,0.25,Mercedes-Benz_C250Coupe
Mercedes-Benz,C280,0.96,0.07,0.05,0.59,0.95,Mercedes-Benz_C280
Mercedes-Benz,C280 4Matic,0.29,0.61,0.87,0.87,0.83,Mercedes-Benz_C2804Matic
Mercedes-Benz,C300,0.42,0.53,0.74,0.25,0.65,Mercedes-Benz_C300
Mercedes-Benz,C300 4Matic,0.65,0.54,0.84,0.4,0.52,Mercedes-Benz_C3004Matic
Mercedes-Benz,C300 4Matic Convertible,0.23,0.14,0.9200000000000002,0.4600000000000001,0.71,Mercedes-Benz_C3004MaticConvertible
Mercedes-Benz,C300 4Matic Coupe,0.41,0.92,0.3899999999999999,0.85,0.69,Mercedes-Benz_C3004MaticCoupe
Mercedes-Benz,C300 Convertible,0.24,0.16,0.07,0.24,0.41,Mercedes-Benz_C300Convertible
Mercedes-Benz,C300 Coupe,0.63,0.32,0.27,0.73,0.34,Mercedes-Benz_C300Coupe
Mercedes-Benz,C32 Amg,0.94,0.27,0.55,0.87,0.21,Mercedes-Benz_C32Amg
Mercedes-Benz,C350,0.49,0.61,0.19,0.13,0.72,Mercedes-Benz_C350
Mercedes-Benz,C350 4Matic,0.96,0.3,0.77,0.56,0.57,Mercedes-Benz_C3504Matic
Mercedes-Benz,C350 4Matic Coupe,0.39,0.35,0.6,0.57,0.82,Mercedes-Benz_C3504MaticCoupe
Mercedes-Benz,C350 Coupe,0.7,0.38,0.01,0.77,0.88,Mercedes-Benz_C350Coupe
Mercedes-Benz,C350E,0.9,0.89,0.78,0.16,0.3,Mercedes-Benz_C350E
Mercedes-Benz,C36,0.77,0.18,0.16,0.79,0.13,Mercedes-Benz_C36
Mercedes-Benz,C36 Amg,0.89,0.29,0.04,0.58,0.39,Mercedes-Benz_C36Amg
Mercedes-Benz,C400 4Matic,0.37,0.28,0.83,0.16,0.62,Mercedes-Benz_C4004Matic
Mercedes-Benz,C43,0.3,0.93,0.11,0.55,0.4,Mercedes-Benz_C43
Mercedes-Benz,C43 Amg,0.75,0.73,0.25,0.78,0.04,Mercedes-Benz_C43Amg
Mercedes-Benz,C450 Amg,0.57,0.03,0.74,0.75,0.98,Mercedes-Benz_C450Amg
Mercedes-Benz,C55 Amg,0.01,0.04,0.07,0.07,0.19,Mercedes-Benz_C55Amg
Mercedes-Benz,C63 Amg,0.5,0.3,0.6,0.45,0.3899999999999999,Mercedes-Benz_C63Amg
Mercedes-Benz,C63 Amg Black Series Coupe,0.73,0.4,0.24,0.63,0.29,Mercedes-Benz_C63AmgBlackSeriesCoupe
Mercedes-Benz,C63 Amg Coupe,0.84,0.94,0.01,0.22,0.88,Mercedes-Benz_C63AmgCoupe
Mercedes-Benz,Cl500,0.28,0.13,0.04,0.1,0.29,Mercedes-Benz_Cl500
Mercedes-Benz,Cl55 Amg,0.4,0.4600000000000001,0.07,0.24,0.41,Mercedes-Benz_Cl55Amg
Mercedes-Benz,Cl550,0.23,0.77,0.5,0.16,0.04,Mercedes-Benz_Cl550
Mercedes-Benz,Cl550 4Matic,0.05,0.45,0.49,0.51,0.86,Mercedes-Benz_Cl5504Matic
Mercedes-Benz,Cl600,0.8099999999999999,0.75,0.74,0.45,0.14,Mercedes-Benz_Cl600
Mercedes-Benz,Cl63 Amg,0.95,0.49,0.52,0.39,0.33,Mercedes-Benz_Cl63Amg
Mercedes-Benz,Cl65 Amg,0.9,0.86,0.06,0.55,0.93,Mercedes-Benz_Cl65Amg
Mercedes-Benz,Cla250,0.3,0.04,0.8099999999999999,0.52,0.44,Mercedes-Benz_Cla250
Mercedes-Benz,Cla250 4Matic,0.23,0.16,0.64,0.55,0.97,Mercedes-Benz_Cla2504Matic
Mercedes-Benz,Cle300 4Matic (Convertible),0.07,0.9,0.08,0.35,0.68,Mercedes-Benz_Cle3004Matic(Convertible)
Mercedes-Benz,Cle300 4Matic (Coupe),0.87,0.02,0.73,0.32,0.59,Mercedes-Benz_Cle3004Matic(Coupe)
Mercedes-Benz,Cle450 4Matic (Convertible),0.63,0.07,0.45,0.34,0.49,Mercedes-Benz_Cle4504Matic(Convertible)
Mercedes-Benz,Cle450 4Matic (Coupe),0.63,0.4,0.99,0.72,0.98,Mercedes-Benz_Cle4504Matic(Coupe)
Mercedes-Benz,Clk350,0.7,0.22,0.43,0.81,0.42,Mercedes-Benz_Clk350
Mercedes-Benz,Clk350 (Cabriolet),0.89,0.98,0.32,0.9,0.23,Mercedes-Benz_Clk350(Cabriolet)
Mercedes-Benz,Clk430,0.42,0.59,0.94,0.24,0.89,Mercedes-Benz_Clk430
Mercedes-Benz,Clk430 (Cabriolet),0.3,0.17,0.6,0.7200000000000001,0.3899999999999999,Mercedes-Benz_Clk430(Cabriolet)
Mercedes-Benz,Clk500,0.8,0.85,0.94,0.64,0.91,Mercedes-Benz_Clk500
Mercedes-Benz,Clk500 (Cabriolet),0.06,0.81,0.47,0.44,0.47,Mercedes-Benz_Clk500(Cabriolet)
Mercedes-Benz,Clk55 Amg,0.63,0.24,0.09,0.58,0.52,Mercedes-Benz_Clk55Amg
Mercedes-Benz,Clk55 Amg (Cabriolet),0.13,0.42,0.31,0.11,0.47,Mercedes-Benz_Clk55Amg(Cabriolet)
Mercedes-Benz,Clk550,0.78,0.1,0.78,0.33,0.25,Mercedes-Benz_Clk550
Mercedes-Benz,Clk550 (Cabriolet),0.19,0.48,0.21,0.82,0.01,Mercedes-Benz_Clk550(Cabriolet)
Mercedes-Benz,Clk63 Amg,0.05,0.42,0.12,0.87,0.1,Mercedes-Benz_Clk63Amg
Mercedes-Benz,Clk63 Amg (Cabriolet),0.45,0.06,0.55,0.76,0.89,Mercedes-Benz_Clk63Amg(Cabriolet)
Mercedes-Benz,Cls400,0.41,0.28,0.11,0.9,0.56,Mercedes-Benz_Cls400
Mercedes-Benz,Cls400 4Matic,0.59,0.32,0.82,0.8,0.65,Mercedes-Benz_Cls4004Matic
Mercedes-Benz,Cls450,0.77,0.63,0.25,0.33,0.92,Mercedes-Benz_Cls450
Mercedes-Benz,Cls450 4Matic,0.96,0.19,0.82,0.78,0.85,Mercedes-Benz_Cls4504Matic
Mercedes-Benz,Cls500,0.7,0.33,0.63,0.69,0.55,Mercedes-Benz_Cls500
Mercedes-Benz,Cls55 Amg,0.71,0.42,0.52,0.94,0.72,Mercedes-Benz_Cls55Amg
Mercedes-Benz,Cls550,0.72,0.04,0.8,0.54,0.26,Mercedes-Benz_Cls550
Mercedes-Benz,Cls550 4Matic,0.69,0.15,0.42,0.57,0.17,Mercedes-Benz_Cls5504Matic
Mercedes-Benz,Cls63 Amg,0.85,0.18,0.89,0.31,0.22,Mercedes-Benz_Cls63Amg
Mercedes-Benz,Cls63 Amg 4Matic,0.22,0.35,0.05,0.28,0.17,Mercedes-Benz_Cls63Amg4Matic
Mercedes-Benz,Cls63 Amg S,0.01,0.4,0.65,0.19,0.34,Mercedes-Benz_Cls63AmgS
Mercedes-Benz,Cls63 Amg S 4Matic,0.95,0.28,0.57,0.77,0.04,Mercedes-Benz_Cls63AmgS4Matic
Mercedes-Benz,E300,0.17,0.67,0.62,0.25,0.4,Mercedes-Benz_E300
Mercedes-Benz,E300 4Matic,0.94,0.41,0.84,0.44,0.73,Mercedes-Benz_E3004Matic
Mercedes-Benz,E300 Diesel,0.69,0.04,0.43,0.06,0.04,Mercedes-Benz_E300Diesel
Mercedes-Benz,E300 Turbodiesel,0.49,0.87,0.48,0.42,0.79,Mercedes-Benz_E300Turbodiesel
Mercedes-Benz,E350,0.14,0.4299999999999999,0.29,0.8,0.88,Mercedes-Benz_E350
Mercedes-Benz,E350 (Wagon),0.39,0.6,0.52,0.81,0.88,Mercedes-Benz_E350(Wagon)
Mercedes-Benz,E350 4Matic,0.8316666666666667,0.5116666666666667,0.3033333333333333,0.5116666666666666,0.7433333333333333,Mercedes-Benz_E3504Matic
Mercedes-Benz,E350 4Matic (Wagon),0.96,0.32,0.7,0.36,0.99,Mercedes-Benz_E3504Matic(Wagon)
Mercedes-Benz,E350 4Matic Coupe,0.72,0.72,0.92,0.84,0.53,Mercedes-Benz_E3504MaticCoupe
Mercedes-Benz,E350 Convertible,0.08,0.36,0.62,0.35,0.97,Mercedes-Benz_E350Convertible
Mercedes-Benz,E350 Coupe,0.25,0.18,0.55,0.97,0.94,Mercedes-Benz_E350Coupe
Mercedes-Benz,E400,0.57,0.49,0.73,0.96,0.5,Mercedes-Benz_E400
Mercedes-Benz,E400 4Matic,0.71,0.58,0.91,0.39,0.77,Mercedes-Benz_E4004Matic
Mercedes-Benz,E400 4Matic (Station Wagon),0.38,0.29,0.23,0.21,0.64,Mercedes-Benz_E4004Matic(StationWagon)
Mercedes-Benz,E400 4Matic Convertible,0.43,0.18,0.88,0.27,0.77,Mercedes-Benz_E4004MaticConvertible
Mercedes-Benz,E400 4Matic Coupe,0.17,0.43,0.85,0.91,0.69,Mercedes-Benz_E4004MaticCoupe
Mercedes-Benz,E400 Convertible,0.77,0.52,0.57,0.78,0.5,Mercedes-Benz_E400Convertible
Mercedes-Benz,E400 Coupe,0.29,0.85,0.63,0.69,0.41,Mercedes-Benz_E400Coupe
Mercedes-Benz,E400 Hybrid,0.08,0.58,0.28,0.39,0.23,Mercedes-Benz_E400Hybrid
Mercedes-Benz,E420,0.88,0.06,0.58,0.64,0.55,Mercedes-Benz_E420
Mercedes-Benz,E430,0.53,0.41,0.4,0.49,0.09,Mercedes-Benz_E430
Mercedes-Benz,E430 4Matic,0.67,0.48,0.98,0.78,0.73,Mercedes-Benz_E4304Matic
Mercedes-Benz,E450 4Matic,0.07,0.8800000000000001,0.24,0.96,0.62,Mercedes-Benz_E4504Matic
Mercedes-Benz,E450 4Matic (Station Wagon),0.26,0.38,0.58,0.26,0.71,Mercedes-Benz_E4504Matic(StationWagon)
Mercedes-Benz,E450 4Matic All-Terrain (Wagon),0.15,0.82,0.08,0.05,0.33,Mercedes-Benz_E4504MaticAll-Terrain(Wagon)
Mercedes-Benz,E450 4Matic Convertible,0.23,0.98,0.23,0.3,0.06,Mercedes-Benz_E4504MaticConvertible
Mercedes-Benz,E450 4Matic Coupe,0.33,0.54,0.63,0.39,0.57,Mercedes-Benz_E4504MaticCoupe
Mercedes-Benz,E450 Convertible,0.03,0.16,0.89,0.93,0.92,Mercedes-Benz_E450Convertible
Mercedes-Benz,E450 Coupe,0.12,0.93,0.22,0.81,0.52,Mercedes-Benz_E450Coupe
Mercedes-Benz,E500,0.24,0.15,0.6,0.86,0.67,Mercedes-Benz_E500
Mercedes-Benz,E500 (Wagon),0.57,0.95,0.64,0.25,0.85,Mercedes-Benz_E500(Wagon)
Mercedes-Benz,E500 4Matic,0.95,0.05,0.17,0.46,0.85,Mercedes-Benz_E5004Matic
Mercedes-Benz,E500 4Matic (Wagon),0.6066666666666666,0.2766666666666666,0.6433333333333334,0.89,0.2166666666666666,Mercedes-Benz_E5004Matic(Wagon)
Mercedes-Benz,E55 Amg,0.49,0.77,0.74,0.37,0.57,Mercedes-Benz_E55Amg
Mercedes-Benz,E55 Amg (Wagon),0.53,0.33,0.6950000000000001,0.605,0.3399999999999999,Mercedes-Benz_E55Amg(Wagon)
Mercedes-Benz,E550,0.19,0.25,0.22,0.41,0.78,Mercedes-Benz_E550
Mercedes-Benz,E550 4Matic,0.33,0.85,0.99,0.6,0.18,Mercedes-Benz_E5504Matic
Mercedes-Benz,E550 Convertible,0.0,0.13,0.61,0.04,0.68,Mercedes-Benz_E550Convertible
Mercedes-Benz,E550 Coupe,0.52,0.93,0.7600000000000001,0.85,0.04,Mercedes-Benz_E550Coupe
Mercedes-Benz,E63 Amg,0.16,0.84,0.79,0.85,0.16,Mercedes-Benz_E63Amg
Mercedes-Benz,E63 Amg (Wagon),0.33,0.19,0.82,0.7399999999999999,0.53,Mercedes-Benz_E63Amg(Wagon)
Mercedes-Benz,E63 Amg 4Matic,0.7,0.75,0.49,0.48,0.7,Mercedes-Benz_E63Amg4Matic
Mercedes-Benz,E63 Amg 4Matic (Wagon),0.19,0.58,0.62,0.4,0.8,Mercedes-Benz_E63Amg4Matic(Wagon)
Mercedes-Benz,E63 Amg S,0.4,0.17,0.78,0.14,0.24,Mercedes-Benz_E63AmgS
Mercedes-Benz,E63 Amg S 4Matic,0.33,0.64,0.26,0.83,0.37,Mercedes-Benz_E63AmgS4Matic
Mercedes-Benz,E63 Amg S 4Matic (Wagon),0.28,0.03,0.53,0.51,0.79,Mercedes-Benz_E63AmgS4Matic(Wagon)
Mercedes-Benz,Eqb 250 Plus,0.08,0.91,0.24,0.18,0.01,Mercedes-Benz_Eqb250Plus
Mercedes-Benz,Eqb 300 4Matic,0.75,0.92,0.15,0.84,0.33,Mercedes-Benz_Eqb3004Matic
Mercedes-Benz,Eqb 350 4Matic,0.62,0.85,0.01,0.31,0.65,Mercedes-Benz_Eqb3504Matic
Mercedes-Benz,Eqe 350 4Matic,0.59,0.31,0.77,0.91,0.38,Mercedes-Benz_Eqe3504Matic
Mercedes-Benz,Eqe 350 4Matic (Suv),0.76,0.53,0.4,0.34,0.08,Mercedes-Benz_Eqe3504Matic(Suv)
Mercedes-Benz,Eqe 350 Plus,0.18,0.23,0.77,0.67,0.71,Mercedes-Benz_Eqe350Plus
Mercedes-Benz,Eqe 350 Plus (Suv),0.53,0.44,0.41,0.35,0.77,Mercedes-Benz_Eqe350Plus(Suv)
Mercedes-Benz,Eqe 500 4Matic,0.19,0.76,0.95,0.25,0.68,Mercedes-Benz_Eqe5004Matic
Mercedes-Benz,Eqe 500 4Matic (Suv),0.88,0.84,0.09,0.81,0.01,Mercedes-Benz_Eqe5004Matic(Suv)
Mercedes-Benz,Eqs 450 4Matic,0.95,0.43,0.83,0.42,0.99,Mercedes-Benz_Eqs4504Matic
Mercedes-Benz,Eqs 450 4Matic (Suv),0.72,0.59,0.86,0.32,0.63,Mercedes-Benz_Eqs4504Matic(Suv)
Mercedes-Benz,Eqs 450 Plus,0.4,0.33,0.42,0.29,0.7,Mercedes-Benz_Eqs450Plus
Mercedes-Benz,Eqs 450 Plus (Suv),0.54,0.37,0.91,0.0,0.49,Mercedes-Benz_Eqs450Plus(Suv)
Mercedes-Benz,Eqs 580 4Matic,0.43,0.98,0.53,0.05,0.71,Mercedes-Benz_Eqs5804Matic
Mercedes-Benz,Eqs 580 4Matic (Suv),0.61,0.41,0.09,0.43,0.42,Mercedes-Benz_Eqs5804Matic(Suv)
Mercedes-Benz,Eqs 680 4Matic Maybach (Suv),0.33,0.42,0.21,0.2,0.64,Mercedes-Benz_Eqs6804MaticMaybach(Suv)
